id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2985466,aotizhongxin_aq,2018-05-04 17:00:00,101.0,148.0,84.0,1.1,70.0,11.0
2985522,aotizhongxin_aq,2018-05-04 18:00:00,94.0,138.0,101.0,0.9,37.0,8.0
0000000,aotizhongxin_aq,2018-05-04 19:00:00,94.0,134.0,97.5,0.9,18.5,8.0
2985598,aotizhongxin_aq,2018-05-04 20:00:00,94.0,130.0,94.0,0.9,0,8.0
2985654,aotizhongxin_aq,2018-05-04 21:00:00,91.0,130.0,115.0,0.7,27.0,7.0
2985710,aotizhongxin_aq,2018-05-04 22:00:00,95.0,138.0,129.0,0.9,9.0,6.0
2985766,aotizhongxin_aq,2018-05-04 23:00:00,89.0,129.0,83.0,0.9,59.0,6.0
2985822,aotizhongxin_aq,2018-05-05 00:00:00,74.0,126.0,67.0,0.8,71.0,6.0
2987761,aotizhongxin_aq,2018-05-05 01:00:00,75.0,220.0,51.0,0.6,75.0,3.0
2985898,aotizhongxin_aq,2018-05-05 02:00:00,108.0,485.0,39.0,0.5,72.0,2.0
2985954,aotizhongxin_aq,2018-05-05 03:00:00,124.0,587.0,31.0,0.4,72.0,2.0
2986010,aotizhongxin_aq,2018-05-05 04:00:00,133.0,596.0,18.0,0.3,82.0,2.0
2986066,aotizhongxin_aq,2018-05-05 05:00:00,117.0,501.0,16.0,0.2,86.0,2.0
2986122,aotizhongxin_aq,2018-05-05 06:00:00,102.0,440.0,24.0,0.3,77.0,2.0
2986178,aotizhongxin_aq,2018-05-05 07:00:00,71.0,268.0,20.0,0.2,80.0,2.0
2986234,aotizhongxin_aq,2018-05-05 08:00:00,51.0,216.0,23.0,0.2,75.0,2.0
2986290,aotizhongxin_aq,2018-05-05 09:00:00,41.0,178.0,27.0,0.2,74.0,2.0
2986346,aotizhongxin_aq,2018-05-05 10:00:00,38.0,173.0,28.0,0.3,73.0,2.0
2986402,aotizhongxin_aq,2018-05-05 11:00:00,36.0,145.0,44.0,0.4,59.0,2.0
2986458,aotizhongxin_aq,2018-05-05 12:00:00,41.0,151.0,56.0,0.4,43.0,2.0
2986514,aotizhongxin_aq,2018-05-05 13:00:00,50.0,145.0,76.0,0.6,27.0,2.0
2986570,aotizhongxin_aq,2018-05-05 14:00:00,69.0,260.0,42.0,0.5,68.0,5.0
2986626,aotizhongxin_aq,2018-05-05 15:00:00,75.0,303.0,54.0,0.6,54.0,5.0
2986702,aotizhongxin_aq,2018-05-05 16:00:00,77.0,311.0,67.0,0.6,40.0,4.0
2986737,aotizhongxin_aq,2018-05-05 17:00:00,74.0,308.0,80.0,0.6,22.0,3.0
2986793,aotizhongxin_aq,2018-05-05 18:00:00,70.0,248.0,102.0,0.6,2.0,3.0
2986849,aotizhongxin_aq,2018-05-05 19:00:00,63.0,229.0,103.0,0.7,2.0,5.0
2986905,aotizhongxin_aq,2018-05-05 20:00:00,62.0,204.0,90.0,0.7,2.0,4.0
2987762,aotizhongxin_aq,2018-05-05 21:00:00,64.0,185.0,87.0,0.6,2.0,4.0
2986981,aotizhongxin_aq,2018-05-05 22:00:00,52.0,169.0,85.0,0.6,2.0,3.0
2987037,aotizhongxin_aq,2018-05-05 23:00:00,61.0,169.0,78.0,0.5,2.0,3.0
2987093,aotizhongxin_aq,2018-05-06 00:00:00,67.0,190.0,60.0,0.6,16.0,4.0
2987149,aotizhongxin_aq,2018-05-06 01:00:00,76.0,198.0,52.0,0.5,36.0,4.0
2987205,aotizhongxin_aq,2018-05-06 02:00:00,91.0,181.0,50.0,0.5,53.0,4.0
2987261,aotizhongxin_aq,2018-05-06 03:00:00,122.0,213.0,47.0,0.5,76.0,4.0
2987317,aotizhongxin_aq,2018-05-06 04:00:00,96.0,216.0,28.0,0.5,119.0,4.0
2987373,aotizhongxin_aq,2018-05-06 05:00:00,87.0,150.0,18.0,0.4,146.0,2.0
2987429,aotizhongxin_aq,2018-05-06 06:00:00,62.0,130.0,13.0,0.3,145.0,2.0
2987485,aotizhongxin_aq,2018-05-06 07:00:00,74.0,169.0,16.0,0.3,161.0,2.0
2987541,aotizhongxin_aq,2018-05-06 08:00:00,75.0,164.0,18.0,0.4,168.0,2.0
0000000,aotizhongxin_aq,2018-05-06 09:00:00,70.0,168.5,20.5,0.45,165.0,2.5
2987617,aotizhongxin_aq,2018-05-06 10:00:00,65.0,173.0,23.0,0.5,162.0,3.0
2987673,aotizhongxin_aq,2018-05-06 11:00:00,57.0,146.0,24.0,0.5,147.0,6.0
2987729,aotizhongxin_aq,2018-05-06 12:00:00,54.0,160.0,32.0,0.5,130.0,7.0
2987856,aotizhongxin_aq,2018-05-06 13:00:00,51.0,169.0,39.0,0.5,116.0,4.0
2987912,aotizhongxin_aq,2018-05-06 14:00:00,49.0,181.0,50.0,0.6,92.0,4.0
2987968,aotizhongxin_aq,2018-05-06 15:00:00,50.0,193.0,53.0,0.6,77.0,5.0
2988044,aotizhongxin_aq,2018-05-06 16:00:00,46.0,159.0,65.0,0.5,55.0,5.0
2988079,aotizhongxin_aq,2018-05-06 17:00:00,48.0,156.0,67.0,0.5,48.0,5.0
2988135,aotizhongxin_aq,2018-05-06 18:00:00,52.0,179.0,91.0,0.5,15.0,4.0
2988191,aotizhongxin_aq,2018-05-06 19:00:00,52.0,118.0,113.0,0.6,2.0,4.0
0000000,aotizhongxin_aq,2018-05-06 20:00:00,51.0,130.0,108.0,0.6,2.0,4.0
2988267,aotizhongxin_aq,2018-05-06 21:00:00,50.0,142.0,103.0,0.6,2.0,4.0
2988323,aotizhongxin_aq,2018-05-06 22:00:00,47.0,113.0,86.0,0.5,5.0,2.0
2988379,aotizhongxin_aq,2018-05-06 23:00:00,41.0,107.0,71.0,0.6,21.0,2.0
2988435,aotizhongxin_aq,2018-05-07 00:00:00,46.0,108.0,65.0,0.6,45.0,3.0
2988491,aotizhongxin_aq,2018-05-07 01:00:00,51.0,146.0,43.0,0.5,75.0,5.0
0000000,aotizhongxin_aq,2018-05-07 02:00:00,56.5,124.5,35.5,0.6,85.5,7.5
2988567,aotizhongxin_aq,2018-05-07 03:00:00,62.0,103.0,28.0,0.7,96.0,10.0
2988623,aotizhongxin_aq,2018-05-07 04:00:00,66.0,151.0,29.0,1.0,117.0,15.0
2988679,aotizhongxin_aq,2018-05-07 05:00:00,85.0,198.0,40.0,1.8,146.0,30.0
2988735,aotizhongxin_aq,2018-05-07 06:00:00,108.0,244.0,45.0,2.4,175.0,37.0
2988791,aotizhongxin_aq,2018-05-07 07:00:00,93.0,191.0,26.0,1.2,205.0,17.0
2988847,aotizhongxin_aq,2018-05-07 08:00:00,88.0,159.0,29.0,1.0,199.0,9.0
2988903,aotizhongxin_aq,2018-05-07 09:00:00,67.0,116.0,29.0,1.0,213.0,10.0
2988959,aotizhongxin_aq,2018-05-07 10:00:00,51.0,69.0,28.0,0.6,157.0,5.0
2989015,aotizhongxin_aq,2018-05-07 11:00:00,36.0,54.0,29.0,0.4,122.0,3.0
2989071,aotizhongxin_aq,2018-05-07 12:00:00,26.0,55.0,34.0,0.3,100.0,2.0
2989127,aotizhongxin_aq,2018-05-07 13:00:00,25.0,62.0,38.0,0.3,81.0,2.0
2989183,aotizhongxin_aq,2018-05-07 14:00:00,27.0,64.0,43.0,0.3,65.0,3.0
2989239,aotizhongxin_aq,2018-05-07 15:00:00,28.0,59.0,44.0,0.3,57.0,3.0
2979467,nongzhanguan_aq,2018-04-30 00:00:00,26.0,76.0,33.0,0.9,51.0,10.0
2979523,nongzhanguan_aq,2018-04-30 01:00:00,27.0,82.0,28.0,1.2,55.0,13.0
2979579,nongzhanguan_aq,2018-04-30 02:00:00,33.0,82.0,29.0,1.3,57.0,15.0
2979635,nongzhanguan_aq,2018-04-30 03:00:00,37.0,49.0,23.0,1.2,74.0,15.0
2979691,nongzhanguan_aq,2018-04-30 04:00:00,33.0,73.0,20.0,1.0,87.0,12.0
2979747,nongzhanguan_aq,2018-04-30 05:00:00,29.0,74.0,17.0,0.8,96.0,9.0
2979803,nongzhanguan_aq,2018-04-30 06:00:00,26.0,43.0,16.0,0.8,106.0,9.0
2979859,nongzhanguan_aq,2018-04-30 07:00:00,33.0,74.0,16.0,0.8,112.0,9.0
2979915,nongzhanguan_aq,2018-04-30 08:00:00,31.0,84.0,18.0,0.8,116.0,9.0
2979971,nongzhanguan_aq,2018-04-30 09:00:00,32.0,79.0,21.0,0.8,118.0,9.0
2980027,nongzhanguan_aq,2018-04-30 10:00:00,25.0,52.0,25.0,0.6,103.0,5.0
0000000,nongzhanguan_aq,2018-04-30 11:00:00,23.0,58.0,26.0,0.55,100.0,4.0
2980103,nongzhanguan_aq,2018-04-30 12:00:00,21.0,64.0,27.0,0.5,97.0,3.0
2980159,nongzhanguan_aq,2018-04-30 13:00:00,27.0,39.0,25.0,0.6,91.0,4.0
2980215,nongzhanguan_aq,2018-04-30 14:00:00,24.0,53.0,28.0,0.6,84.0,4.0
2980271,nongzhanguan_aq,2018-04-30 15:00:00,27.0,33.0,36.0,0.6,70.0,4.0
2980347,nongzhanguan_aq,2018-04-30 16:00:00,21.0,42.0,39.0,0.7,57.0,5.0
2980382,nongzhanguan_aq,2018-04-30 17:00:00,26.0,59.0,42.0,0.8,47.0,5.0
0000000,nongzhanguan_aq,2018-04-30 18:00:00,28.5,72.5,59.5,0.85,26.0,4.0
2980458,nongzhanguan_aq,2018-04-30 19:00:00,31.0,86.0,77.0,0.9,5.0,3.0
2980514,nongzhanguan_aq,2018-04-30 20:00:00,32.0,75.0,84.0,0.9,2.0,3.0
2980570,nongzhanguan_aq,2018-04-30 21:00:00,35.0,94.0,88.0,0.8,2.0,3.0
2980626,nongzhanguan_aq,2018-04-30 22:00:00,42.0,86.0,81.0,0.6,2.0,3.0
2980682,nongzhanguan_aq,2018-04-30 23:00:00,61.0,279.0,40.0,0.4,36.0,3.0
2980738,nongzhanguan_aq,2018-05-01 00:00:00,64.0,526.0,47.0,0.5,26.0,2.0
2980794,nongzhanguan_aq,2018-05-01 01:00:00,62.0,468.0,27.0,0.4,50.0,2.0
2980850,nongzhanguan_aq,2018-05-01 02:00:00,68.0,542.0,18.0,0.4,57.0,2.0
2980906,nongzhanguan_aq,2018-05-01 03:00:00,68.0,523.0,13.0,0.3,65.0,2.0
2980962,nongzhanguan_aq,2018-05-01 04:00:00,52.0,352.0,10.0,0.2,76.0,2.0
2981018,nongzhanguan_aq,2018-05-01 05:00:00,33.0,252.0,10.0,0.2,82.0,2.0
2981074,nongzhanguan_aq,2018-05-01 06:00:00,26.0,215.0,13.0,0.2,79.0,2.0
2981130,nongzhanguan_aq,2018-05-01 07:00:00,19.0,165.0,18.0,0.2,72.0,2.0
2981186,nongzhanguan_aq,2018-05-01 08:00:00,23.0,200.0,17.0,0.3,78.0,2.0
2981242,nongzhanguan_aq,2018-05-01 09:00:00,28.0,166.0,16.0,0.3,84.0,2.0
2981298,nongzhanguan_aq,2018-05-01 10:00:00,22.0,83.0,26.0,0.4,70.0,2.0
2981354,nongzhanguan_aq,2018-05-01 11:00:00,15.0,131.0,24.0,0.3,67.0,2.0
0000000,nongzhanguan_aq,2018-05-01 12:00:00,19.0,131.0,30.0,0.35,57.0,2.0
2981430,nongzhanguan_aq,2018-05-01 13:00:00,23.0,131.0,36.0,0.4,47.0,2.0
2981486,nongzhanguan_aq,2018-05-01 14:00:00,33.0,121.0,32.0,0.6,48.0,2.0
2981542,nongzhanguan_aq,2018-05-01 15:00:00,36.0,99.0,37.0,0.7,36.0,2.0
2981618,nongzhanguan_aq,2018-05-01 16:00:00,35.0,64.0,38.0,0.7,37.0,2.0
2981653,nongzhanguan_aq,2018-05-01 17:00:00,27.0,65.0,41.0,0.5,31.0,2.0
2981709,nongzhanguan_aq,2018-05-01 18:00:00,29.0,56.0,58.0,0.4,11.0,2.0
2981765,nongzhanguan_aq,2018-05-01 19:00:00,26.0,36.0,62.0,0.5,9.0,2.0
2981821,nongzhanguan_aq,2018-05-01 20:00:00,16.0,0,45.0,0.4,29.0,2.0
2981877,nongzhanguan_aq,2018-05-01 21:00:00,13.0,42.0,49.0,0.3,17.0,2.0
2981933,nongzhanguan_aq,2018-05-01 22:00:00,16.0,73.0,68.0,0.4,2.0,2.0
0000000,nongzhanguan_aq,2018-05-01 23:00:00,18.0,36.5,55.0,0.35,19.0,2.0
2982009,nongzhanguan_aq,2018-05-02 00:00:00,20.0,0,42.0,0.3,36.0,2.0
2982065,nongzhanguan_aq,2018-05-02 01:00:00,16.0,0,22.0,0.3,60.0,2.0
0000000,nongzhanguan_aq,2018-05-02 02:00:00,10.0,0.0,17.0,0.2,73.0,2.0
2982141,nongzhanguan_aq,2018-05-02 03:00:00,4.0,0,12.0,0.1,86.0,2.0
2982197,nongzhanguan_aq,2018-05-02 04:00:00,3.0,30.0,12.0,0.1,89.0,2.0
2982253,nongzhanguan_aq,2018-05-02 05:00:00,6.0,0,12.0,0.1,95.0,2.0
2982309,nongzhanguan_aq,2018-05-02 06:00:00,3.0,13.0,12.0,0.1,100.0,2.0
2982365,nongzhanguan_aq,2018-05-02 07:00:00,3.0,35.0,12.0,0.1,102.0,2.0
2982421,nongzhanguan_aq,2018-05-02 08:00:00,4.0,21.0,13.0,0.1,96.0,2.0
2982477,nongzhanguan_aq,2018-05-02 09:00:00,6.0,92.0,13.0,0.1,93.0,2.0
2982533,nongzhanguan_aq,2018-05-02 10:00:00,3.0,101.0,22.0,0.2,90.0,2.0
2982589,nongzhanguan_aq,2018-05-02 11:00:00,9.0,0,32.0,0.2,74.0,2.0
2982645,nongzhanguan_aq,2018-05-02 12:00:00,10.0,91.0,20.0,0.2,80.0,2.0
2982701,nongzhanguan_aq,2018-05-02 13:00:00,6.0,43.0,24.0,0.2,74.0,2.0
2982757,nongzhanguan_aq,2018-05-02 14:00:00,10.0,61.0,26.0,0.2,67.0,2.0
2982813,nongzhanguan_aq,2018-05-02 15:00:00,4.0,57.0,27.0,0.2,65.0,2.0
2982889,nongzhanguan_aq,2018-05-02 16:00:00,8.0,61.0,17.0,0.2,75.0,2.0
2982924,nongzhanguan_aq,2018-05-02 17:00:00,16.0,59.0,22.0,0.2,69.0,2.0
2982980,nongzhanguan_aq,2018-05-02 18:00:00,9.0,66.0,32.0,0.1,57.0,2.0
2983036,nongzhanguan_aq,2018-05-02 19:00:00,13.0,74.0,52.0,0.2,31.0,2.0
0000000,nongzhanguan_aq,2018-05-02 20:00:00,14.0,53.0,59.0,0.2,26.0,2.0
2983112,nongzhanguan_aq,2018-05-02 21:00:00,15.0,32.0,66.0,0.2,21.0,2.0
2983168,nongzhanguan_aq,2018-05-02 22:00:00,12.0,30.0,51.0,0.1,35.0,2.0
0000000,nongzhanguan_aq,2018-05-02 23:00:00,9.0,38.5,40.5,0.15,43.0,2.0
2983244,nongzhanguan_aq,2018-05-03 00:00:00,6.0,47.0,30.0,0.2,51.0,2.0
0000000,nongzhanguan_aq,2018-05-03 01:00:00,10.5,34.5,22.0,0.15,64.0,2.0
2983320,nongzhanguan_aq,2018-05-03 02:00:00,15.0,22.0,14.0,0.1,77.0,2.0
2983376,nongzhanguan_aq,2018-05-03 03:00:00,6.0,0,12.0,0.1,86.0,2.0
2983432,nongzhanguan_aq,2018-05-03 04:00:00,5.0,0,12.0,0.1,91.0,2.0
2983488,nongzhanguan_aq,2018-05-03 05:00:00,3.0,27.0,15.0,0.1,94.0,2.0
2983544,nongzhanguan_aq,2018-05-03 06:00:00,3.0,47.0,16.0,0.1,97.0,2.0
2983600,nongzhanguan_aq,2018-05-03 07:00:00,10.0,59.0,18.0,0.1,101.0,2.0
2983656,nongzhanguan_aq,2018-05-03 08:00:00,27.0,44.0,0,0,95.0,2.0
2983712,nongzhanguan_aq,2018-05-03 09:00:00,19.0,62.0,22.0,0.4,0,0
2983768,nongzhanguan_aq,2018-05-03 10:00:00,27.0,110.0,27.0,0.4,102.0,2.0
2983824,nongzhanguan_aq,2018-05-03 11:00:00,22.0,88.0,27.0,0.4,105.0,2.0
2983880,nongzhanguan_aq,2018-05-03 12:00:00,22.0,73.0,28.0,0.4,107.0,2.0
2983936,nongzhanguan_aq,2018-05-03 13:00:00,20.0,77.0,41.0,0.5,85.0,2.0
2983992,nongzhanguan_aq,2018-05-03 14:00:00,19.0,74.0,44.0,0.5,78.0,2.0
2984048,nongzhanguan_aq,2018-05-03 15:00:00,22.0,95.0,39.0,0.5,76.0,3.0
2984124,nongzhanguan_aq,2018-05-03 16:00:00,23.0,100.0,40.0,0.5,71.0,6.0
2984159,nongzhanguan_aq,2018-05-03 17:00:00,26.0,90.0,45.0,0.5,59.0,6.0
2984215,nongzhanguan_aq,2018-05-03 18:00:00,26.0,83.0,52.0,0.5,45.0,6.0
2984271,nongzhanguan_aq,2018-05-03 19:00:00,27.0,81.0,60.0,0.4,36.0,6.0
2984327,nongzhanguan_aq,2018-05-03 20:00:00,28.0,94.0,59.0,0.5,26.0,6.0
2984383,nongzhanguan_aq,2018-05-03 21:00:00,27.0,104.0,90.0,0.6,2.0,3.0
2984439,nongzhanguan_aq,2018-05-03 22:00:00,39.0,92.0,96.0,0.6,2.0,4.0
2984495,nongzhanguan_aq,2018-05-03 23:00:00,42.0,104.0,92.0,0.6,2.0,4.0
2984551,nongzhanguan_aq,2018-05-04 00:00:00,47.0,123.0,93.0,0.7,2.0,5.0
2984607,nongzhanguan_aq,2018-05-04 01:00:00,54.0,131.0,93.0,0.7,9.0,7.0
2984663,nongzhanguan_aq,2018-05-04 02:00:00,61.0,127.0,82.0,0.6,29.0,8.0
2984719,nongzhanguan_aq,2018-05-04 03:00:00,58.0,100.0,71.0,0.6,50.0,9.0
2984775,nongzhanguan_aq,2018-05-04 04:00:00,61.0,108.0,77.0,0.6,61.0,9.0
2984831,nongzhanguan_aq,2018-05-04 05:00:00,74.0,129.0,83.0,0.6,71.0,10.0
2984887,nongzhanguan_aq,2018-05-04 06:00:00,66.0,124.0,58.0,0.6,120.0,12.0
2984943,nongzhanguan_aq,2018-05-04 07:00:00,69.0,113.0,36.0,0.5,149.0,12.0
2984999,nongzhanguan_aq,2018-05-04 08:00:00,74.0,127.0,31.0,0.6,173.0,13.0
2985055,nongzhanguan_aq,2018-05-04 09:00:00,70.0,137.0,27.0,0.5,192.0,16.0
2985111,nongzhanguan_aq,2018-05-04 10:00:00,69.0,130.0,29.0,0.6,190.0,18.0
2985167,nongzhanguan_aq,2018-05-04 11:00:00,77.0,179.0,37.0,0.7,185.0,20.0
2985223,nongzhanguan_aq,2018-05-04 12:00:00,80.0,177.0,37.0,0.9,174.0,18.0
2985279,nongzhanguan_aq,2018-05-04 13:00:00,87.0,186.0,44.0,1.1,155.0,17.0
2985335,nongzhanguan_aq,2018-05-04 14:00:00,89.0,181.0,46.0,1.2,132.0,15.0
2985391,nongzhanguan_aq,2018-05-04 15:00:00,93.0,171.0,67.0,1.3,92.0,13.0
0000000,nongzhanguan_aq,2018-05-04 16:00:00,93.0,173.0,67.5,1.3,85.5,13.0
2985467,nongzhanguan_aq,2018-05-04 17:00:00,93.0,175.0,68.0,1.3,79.0,13.0
2985523,nongzhanguan_aq,2018-05-04 18:00:00,94.0,161.0,141.0,1.3,12.0,10.0
0000000,nongzhanguan_aq,2018-05-04 19:00:00,97.5,145.0,124.5,1.2,19.5,9.5
2985599,nongzhanguan_aq,2018-05-04 20:00:00,101.0,129.0,108.0,1.1,27.0,9.0
2985655,nongzhanguan_aq,2018-05-04 21:00:00,94.0,126.0,106.0,1.0,30.0,9.0
2985711,nongzhanguan_aq,2018-05-04 22:00:00,89.0,147.0,122.0,0.9,14.0,7.0
2985767,nongzhanguan_aq,2018-05-04 23:00:00,82.0,128.0,78.0,0.9,53.0,8.0
2985823,nongzhanguan_aq,2018-05-05 00:00:00,69.0,0,59.0,0.8,69.0,8.0
2987797,nongzhanguan_aq,2018-05-05 01:00:00,81.0,299.0,44.0,0.6,68.0,4.0
2985899,nongzhanguan_aq,2018-05-05 02:00:00,117.0,515.0,39.0,0.4,67.0,3.0
2985955,nongzhanguan_aq,2018-05-05 03:00:00,132.0,606.0,28.0,0.3,74.0,2.0
2986011,nongzhanguan_aq,2018-05-05 04:00:00,109.0,595.0,20.0,0.2,80.0,2.0
2986067,nongzhanguan_aq,2018-05-05 05:00:00,92.0,518.0,20.0,0.1,82.0,2.0
2986123,nongzhanguan_aq,2018-05-05 06:00:00,73.0,367.0,21.0,0.1,82.0,2.0
2986179,nongzhanguan_aq,2018-05-05 07:00:00,42.0,249.0,22.0,0.1,76.0,2.0
2986235,nongzhanguan_aq,2018-05-05 08:00:00,43.0,220.0,24.0,0.1,72.0,2.0
2986291,nongzhanguan_aq,2018-05-05 09:00:00,35.0,218.0,23.0,0.1,76.0,2.0
2986347,nongzhanguan_aq,2018-05-05 10:00:00,31.0,218.0,27.0,0.2,74.0,2.0
2986403,nongzhanguan_aq,2018-05-05 11:00:00,27.0,159.0,30.0,0.3,71.0,2.0
2986459,nongzhanguan_aq,2018-05-05 12:00:00,27.0,134.0,38.0,0.3,60.0,2.0
2986515,nongzhanguan_aq,2018-05-05 13:00:00,46.0,163.0,56.0,0.5,41.0,3.0
2986571,nongzhanguan_aq,2018-05-05 14:00:00,109.0,316.0,36.0,0.5,68.0,7.0
2986627,nongzhanguan_aq,2018-05-05 15:00:00,90.0,356.0,48.0,0.5,53.0,6.0
2986703,nongzhanguan_aq,2018-05-05 16:00:00,77.0,335.0,66.0,0.6,33.0,4.0
2986738,nongzhanguan_aq,2018-05-05 17:00:00,72.0,289.0,88.0,0.6,12.0,4.0
2986794,nongzhanguan_aq,2018-05-05 18:00:00,71.0,308.0,112.0,0.7,2.0,2.0
2986850,nongzhanguan_aq,2018-05-05 19:00:00,60.0,232.0,111.0,0.7,2.0,2.0
2986906,nongzhanguan_aq,2018-05-05 20:00:00,55.0,190.0,113.0,0.8,2.0,2.0
2987798,nongzhanguan_aq,2018-05-05 21:00:00,55.0,209.0,98.0,0.9,2.0,2.0
2986982,nongzhanguan_aq,2018-05-05 22:00:00,59.0,228.0,92.0,0.9,2.0,2.0
2987038,nongzhanguan_aq,2018-05-05 23:00:00,52.0,188.0,86.0,0.8,2.0,3.0
2987094,nongzhanguan_aq,2018-05-06 00:00:00,52.0,171.0,63.0,0.6,17.0,3.0
2987150,nongzhanguan_aq,2018-05-06 01:00:00,55.0,225.0,50.0,0.6,41.0,4.0
2987206,nongzhanguan_aq,2018-05-06 02:00:00,68.0,179.0,47.0,0.6,59.0,4.0
2987262,nongzhanguan_aq,2018-05-06 03:00:00,88.0,230.0,53.0,0.6,72.0,3.0
2987318,nongzhanguan_aq,2018-05-06 04:00:00,70.0,179.0,29.0,0.4,116.0,3.0
2987374,nongzhanguan_aq,2018-05-06 05:00:00,55.0,151.0,26.0,0.3,130.0,2.0
2987430,nongzhanguan_aq,2018-05-06 06:00:00,37.0,113.0,25.0,0.2,140.0,2.0
2987486,nongzhanguan_aq,2018-05-06 07:00:00,46.0,177.0,23.0,0.2,148.0,2.0
2987542,nongzhanguan_aq,2018-05-06 08:00:00,61.0,208.0,22.0,0.2,152.0,2.0
0000000,nongzhanguan_aq,2018-05-06 09:00:00,53.5,203.5,24.0,0.25,147.0,2.0
2987618,nongzhanguan_aq,2018-05-06 10:00:00,46.0,199.0,26.0,0.3,142.0,2.0
2987674,nongzhanguan_aq,2018-05-06 11:00:00,55.0,137.0,25.0,0.3,130.0,5.0
2987730,nongzhanguan_aq,2018-05-06 12:00:00,47.0,206.0,32.0,0.4,117.0,6.0
2987857,nongzhanguan_aq,2018-05-06 13:00:00,53.0,246.0,39.0,0.5,104.0,5.0
2987913,nongzhanguan_aq,2018-05-06 14:00:00,49.0,251.0,38.0,0.6,99.0,5.0
2987969,nongzhanguan_aq,2018-05-06 15:00:00,48.0,219.0,33.0,0.6,92.0,5.0
2988045,nongzhanguan_aq,2018-05-06 16:00:00,49.0,194.0,36.0,0.6,78.0,5.0
2988080,nongzhanguan_aq,2018-05-06 17:00:00,50.0,184.0,35.0,0.6,73.0,5.0
2988136,nongzhanguan_aq,2018-05-06 18:00:00,52.0,186.0,37.0,0.6,64.0,6.0
2988192,nongzhanguan_aq,2018-05-06 19:00:00,48.0,158.0,41.0,0.6,50.0,5.0
0000000,nongzhanguan_aq,2018-05-06 20:00:00,51.5,161.5,72.5,0.65,26.0,4.0
2988268,nongzhanguan_aq,2018-05-06 21:00:00,55.0,165.0,104.0,0.7,2.0,3.0
2988324,nongzhanguan_aq,2018-05-06 22:00:00,50.0,136.0,102.0,0.8,2.0,4.0
2988380,nongzhanguan_aq,2018-05-06 23:00:00,47.0,121.0,89.0,0.7,2.0,3.0
2988436,nongzhanguan_aq,2018-05-07 00:00:00,50.0,110.0,77.0,0.7,18.0,4.0
2988492,nongzhanguan_aq,2018-05-07 01:00:00,54.0,125.0,60.0,0.6,48.0,5.0
0000000,nongzhanguan_aq,2018-05-07 02:00:00,57.0,114.5,45.5,0.7,70.5,8.5
2988568,nongzhanguan_aq,2018-05-07 03:00:00,60.0,104.0,31.0,0.8,93.0,12.0
2988624,nongzhanguan_aq,2018-05-07 04:00:00,70.0,215.0,40.0,1.3,111.0,23.0
2988680,nongzhanguan_aq,2018-05-07 05:00:00,98.0,303.0,50.0,2.3,135.0,40.0
2988736,nongzhanguan_aq,2018-05-07 06:00:00,101.0,245.0,40.0,1.8,160.0,29.0
2988792,nongzhanguan_aq,2018-05-07 07:00:00,89.0,208.0,35.0,1.1,170.0,16.0
2988848,nongzhanguan_aq,2018-05-07 08:00:00,78.0,145.0,37.0,1.0,167.0,12.0
2988904,nongzhanguan_aq,2018-05-07 09:00:00,69.0,156.0,34.0,1.0,184.0,10.0
2988960,nongzhanguan_aq,2018-05-07 10:00:00,48.0,70.0,28.0,0.5,149.0,5.0
2989016,nongzhanguan_aq,2018-05-07 11:00:00,39.0,0,25.0,0.3,112.0,2.0
2989072,nongzhanguan_aq,2018-05-07 12:00:00,32.0,107.0,32.0,0.3,88.0,2.0
2989128,nongzhanguan_aq,2018-05-07 13:00:00,23.0,76.0,34.0,0.3,81.0,2.0
2989184,nongzhanguan_aq,2018-05-07 14:00:00,26.0,84.0,36.0,0.3,70.0,2.0
2989240,nongzhanguan_aq,2018-05-07 15:00:00,23.0,75.0,38.0,0.3,58.0,2.0
2979468,wanliu_aq,2018-04-30 00:00:00,21.0,76.0,37.0,0.6,56.0,2.0
2979524,wanliu_aq,2018-04-30 01:00:00,33.0,76.0,36.0,0.9,59.0,2.0
2979580,wanliu_aq,2018-04-30 02:00:00,34.0,85.0,35.0,1.1,63.0,2.0
2979636,wanliu_aq,2018-04-30 03:00:00,39.0,81.0,28.0,1.0,78.0,2.0
2979692,wanliu_aq,2018-04-30 04:00:00,32.0,74.0,20.0,0.7,100.0,2.0
2979748,wanliu_aq,2018-04-30 05:00:00,48.0,95.0,23.0,0.7,102.0,2.0
2979804,wanliu_aq,2018-04-30 06:00:00,39.0,95.0,24.0,0.7,110.0,0
2979860,wanliu_aq,2018-04-30 07:00:00,29.0,70.0,21.0,0.5,129.0,0
2979916,wanliu_aq,2018-04-30 08:00:00,30.0,74.0,0,0.3,0,0
2979972,wanliu_aq,2018-04-30 09:00:00,33.0,89.0,23.0,0,133.0,0
2980028,wanliu_aq,2018-04-30 10:00:00,29.0,65.0,22.0,0.6,142.0,7.0
0000000,wanliu_aq,2018-04-30 11:00:00,33.0,81.5,25.0,0.6,127.5,6.5
2980104,wanliu_aq,2018-04-30 12:00:00,37.0,98.0,28.0,0.6,113.0,6.0
2980160,wanliu_aq,2018-04-30 13:00:00,30.0,73.0,30.0,0.6,97.0,5.0
